nofinessej;nofinesset;libde_equipement;libta_equipement;lib_categorie_etablissement;coordyet;coordxet;raison_sociale;raison_sociale_longue;capinstot;commune;departement;libdepartement;client;longitude;latitude;groupe;groupe_equipement;code_insee
300018876;300018884;Aide à Domicile;Prestation en milieu ordinaire;Service autonomie aide (SAA);6302361.8;831815.3;SAD AGENCE RELAIS SERVICES;SAD AGENCE RELAIS SERVICES;;032;30;GARD;Personnes Agées (Sans Autre Indication);4.638054194275182;43.807965238853576;Personnes âgées;Aide et soins à domicile;30032
300018918;300018926;Aide à Domicile;Prestation en milieu ordinaire;Service autonomie aide (SAA);6336772.7;786244.8;SAAD AAP SERVICES;SAAD AAP SERVICES APEF;0;007;30;GARD;Familles en Difficulté ou sans Logement;4.077678825923316;44.124662242897244;Personnes âgées;Aide et soins à domicile;30007
300018918;300018926;Aide à Domicile;Prestation en milieu ordinaire;Service autonomie aide (SAA);6336772.7;786244.8;SAAD AAP SERVICES;SAAD AAP SERVICES APEF;0;007;30;GARD;Tous Types de Déficiences Pers.Handicap.(sans autre indic.);4.077678825923316;44.124662242897244;Personnes âgées;Aide et soins à domicile;30007
300018918;300018926;Aide à Domicile;Prestation en milieu ordinaire;Service autonomie aide (SAA);6336772.7;786244.8;SAAD AAP SERVICES;SAAD AAP SERVICES APEF;0;007;30;GARD;Personnes Agées (Sans Autre Indication);4.077678825923316;44.124662242897244;Personnes âgées;Aide et soins à domicile;30007
300018959;300018967;Aide à Domicile;Prestation en milieu ordinaire;Service autonomie aide (SAA);6275852.1;795406.1;SAAD BIEN VIVRE;SAAD BIEN VIVRE;0;003;30;GARD;Familles en Difficulté ou sans Logement;4.180755954511467;43.57531030323939;Personnes âgées;Aide et soins à domicile;30003
300018959;300018967;Aide à Domicile;Prestation en milieu ordinaire;Service autonomie aide (SAA);6275852.1;795406.1;SAAD BIEN VIVRE;SAAD BIEN VIVRE;0;003;30;GARD;Tous Types de Déficiences Pers.Handicap.(sans autre indic.);4.180755954511467;43.57531030323939;Personnes âgées;Aide et soins à domicile;30003
300018959;300018967;Aide à Domicile;Prestation en milieu ordinaire;Service autonomie aide (SAA);6275852.1;795406.1;SAAD BIEN VIVRE;SAAD BIEN VIVRE;0;003;30;GARD;Personnes Agées (Sans Autre Indication);4.180755954511467;43.57531030323939;Personnes âgées;Aide et soins à domicile;30003
300018975;300018983;Aide à Domicile;Prestation en milieu ordinaire;Service autonomie aide (SAA);6343689.3;836807.0;SAAD COTE SUD;SAAD COTE SUD;0;251;30;GARD;Tous Types de Déficiences Pers.Handicap.(sans autre indic.);4.711194444673046;44.17887064309083;Personnes âgées;Aide et soins à domicile;30251
300018975;300018983;Aide à Domicile;Prestation en milieu ordinaire;Service autonomie aide (SAA);6343689.3;836807.0;SAAD COTE SUD;SAAD COTE SUD;0;251;30;GARD;Personnes Agées (Sans Autre Indication);4.711194444673046;44.17887064309083;Personnes âgées;Aide et soins à domicile;30251
300018991;300019007;Aide à Domicile;Prestation en milieu ordinaire;Service autonomie aide (SAA);6313455.1;814476.0;SAAD LANGUEDOC AIDE A LA PERSONNE;SAAD LANGUEDOC AIDE A LA PERSONNE;0;206;30;GARD;Tous Types de Déficiences Pers.Handicap.(sans autre indic.);4.425118616117126;43.910803303736664;Personnes âgées;Aide et soins à domicile;30206
300018991;300019007;Aide à Domicile;Prestation en milieu ordinaire;Service autonomie aide (SAA);6313455.1;814476.0;SAAD LANGUEDOC AIDE A LA PERSONNE;SAAD LANGUEDOC AIDE A LA PERSONNE;0;206;30;GARD;Personnes Agées (Sans Autre Indication);4.425118616117126;43.910803303736664;Personnes âgées;Aide et soins à domicile;30206
300019031;300019049;Aide à Domicile;Prestation en milieu ordinaire;Service autonomie aide (SAA);6343406.3;791811.7;SAD MONSERVICES;SAD MONSERVICES;;223;30;GARD;Tous Types de Déficiences Pers.Handicap.(sans autre indic.);4.148436453955918;44.18365690017209;Personnes âgées;Aide et soins à domicile;30223
300019031;300019049;Aide à Domicile;Prestation en milieu ordinaire;Service autonomie aide (SAA);6343406.3;791811.7;SAD MONSERVICES;SAD MONSERVICES;;223;30;GARD;Personnes Agées (Sans Autre Indication);4.148436453955918;44.18365690017209;Personnes âgées;Aide et soins à domicile;30223
300019056;300019064;Aide à Domicile;Prestation en milieu ordinaire;Service autonomie aide (SAA);6304738.9;808517.2;SAAD O2 NIMES;SAAD O2 NIMES;0;189;30;GARD;Personnes Agées (Sans Autre Indication);4.349098287216313;43.83331829217023;Personnes âgées;Aide et soins à domicile;30189
300019056;300019064;Aide à Domicile;Prestation en milieu ordinaire;Service autonomie aide (SAA);6304738.9;808517.2;SAAD O2 NIMES;SAAD O2 NIMES;0;189;30;GARD;Tous Types de Déficiences Pers.Handicap.(sans autre indic.);4.349098287216313;43.83331829217023;Personnes âgées;Aide et soins à domicile;30189
300019072;300019080;Aide à Domicile;Prestation en milieu ordinaire;Service autonomie aide (SAA);6324934.3;814106.0;SAAD AT HOME SPHERE;SAAD AT HOME SPHERE;;334;30;GARD;Familles en Difficulté ou sans Logement;4.423088670121478;44.01415604895021;Personnes âgées;Aide et soins à domicile;30334
300019072;300019080;Aide à Domicile;Prestation en milieu ordinaire;Service autonomie aide (SAA);6324934.3;814106.0;SAAD AT HOME SPHERE;SAAD AT HOME SPHERE;0;334;30;GARD;Tous Types de Déficiences Pers.Handicap.(sans autre indic.);4.423088670121478;44.01415604895021;Personnes âgées;Aide et soins à domicile;30334
300019072;300019080;Aide à Domicile;Prestation en milieu ordinaire;Service autonomie aide (SAA);6324934.3;814106.0;SAAD AT HOME SPHERE;SAAD AT HOME SPHERE;;334;30;GARD;Personnes Agées (Sans Autre Indication);4.423088670121478;44.01415604895021;Personnes âgées;Aide et soins à domicile;30334
300019098;300019106;Aide à Domicile;Prestation en milieu ordinaire;Service autonomie aide (SAA);6304164.6;808808.0;SAAD JPV SERVICES;SAAD JPV SERVICES;0;189;30;GARD;Tous Types de Déficiences Pers.Handicap.(sans autre indic.);4.352590551039595;43.828106157166395;Personnes âgées;Aide et soins à domicile;30189
300019098;300019106;Aide à Domicile;Prestation en milieu ordinaire;Service autonomie aide (SAA);6304164.6;808808.0;SAAD JPV SERVICES;SAAD JPV SERVICES;0;189;30;GARD;Personnes Agées (Sans Autre Indication);4.352590551039595;43.828106157166395;Personnes âgées;Aide et soins à domicile;30189
300019130;300019148;Aide à Domicile;Prestation en milieu ordinaire;Service autonomie aide (SAA);6306732.0;805292.5;SAAD L ET M DOMASERV COVIVA;SAAD L ET M DOMASERV COVIVA;0;189;30;GARD;Personnes Agées (Sans Autre Indication);4.309426766909406;43.85174027735041;Personnes âgées;Aide et soins à domicile;30189
300019130;300019148;Aide à Domicile;Prestation en milieu ordinaire;Service autonomie aide (SAA);6306732.0;805292.5;SAAD L ET M DOMASERV COVIVA;SAAD L ET M DOMASERV COVIVA;0;189;30;GARD;Tous Types de Déficiences Pers.Handicap.(sans autre indic.);4.309426766909406;43.85174027735041;Personnes âgées;Aide et soins à domicile;30189
300001583;300019304;Aide à Domicile;Prestation en milieu ordinaire;Service autonomie aide (SAA);6334435.6;770737.0;SAD ADMR LES GARDONS;SAD ADMR LES GARDONS;;269;30;GARD;Personnes Agées (Sans Autre Indication);3.8835910476250204;44.10536219092771;Personnes âgées;Aide et soins à domicile;30269
300001583;300019304;Aide à Domicile;Prestation en milieu ordinaire;Service autonomie aide (SAA);6334435.6;770737.0;SAD ADMR LES GARDONS;SAD ADMR LES GARDONS;;269;30;GARD;Tous Types de Déficiences Pers.Handicap.(sans autre indic.);3.8835910476250204;44.10536219092771;Personnes âgées;Aide et soins à domicile;30269
300001583;300019304;Aide à Domicile;Prestation en milieu ordinaire;Service autonomie aide (SAA);6334435.6;770737.0;SAD ADMR LES GARDONS;SAD ADMR LES GARDONS;;269;30;GARD;Familles en Difficulté ou sans Logement;3.8835910476250204;44.10536219092771;Personnes âgées;Aide et soins à domicile;30269
300001583;300019460;Aide à Domicile;Prestation en milieu ordinaire;Service autonomie aide (SAA);6340675.8;789400.7;SAD ADMR VALLEE DE LA CEZE;SAD ADMR VALLEE DE LA CEZE;;294;30;GARD;Tous Types de Déficiences Pers.Handicap.(sans autre indic.);4.117798822941878;44.15939426985127;Personnes âgées;Aide et soins à domicile;30294
300001583;300019460;Aide à Domicile;Prestation en milieu ordinaire;Service autonomie aide (SAA);6340675.8;789400.7;SAD ADMR VALLEE DE LA CEZE;SAD ADMR VALLEE DE LA CEZE;;294;30;GARD;Personnes Agées (Sans Autre Indication);4.117798822941878;44.15939426985127;Personnes âgées;Aide et soins à domicile;30294
300019999;300020005;Aide à Domicile;Prestation en milieu ordinaire;Service autonomie aide (SAA);6302816.5;807394.1;SAAD AZAE NIMES;SAAD AZAE NIMES A2MICILE;0;189;30;GARD;Tous Types de Déficiences Pers.Handicap.(sans autre indic.);4.334734508897491;43.816192928848324;Personnes âgées;Aide et soins à domicile;30189
300019999;300020005;Aide à Domicile;Prestation en milieu ordinaire;Service autonomie aide (SAA);6302816.5;807394.1;SAAD AZAE NIMES;SAAD AZAE NIMES A2MICILE;0;189;30;GARD;Personnes Agées (Sans Autre Indication);4.334734508897491;43.816192928848324;Personnes âgées;Aide et soins à domicile;30189
300019999;300020005;Aide à Domicile;Prestation en milieu ordinaire;Service autonomie aide (SAA);6302816.5;807394.1;SAAD AZAE NIMES;SAAD AZAE NIMES A2MICILE;0;189;30;GARD;Enfants, adolescents et jeunes majeurs ASE;4.334734508897491;43.816192928848324;Personnes âgées;Aide et soins à domicile;30189
300020229;300020237;Aide à Domicile;Prestation en milieu ordinaire;Service autonomie aide (SAA);6303098.3;807994.0;SAD DARLIC VIVA SERVICES NIMES;SAD DARLIC VIVA SERVICES NIMES;;189;30;GARD;Tous Types de Déficiences Pers.Handicap.(sans autre indic.);4.34224838959334;43.81863695656123;Personnes âgées;Aide et soins à domicile;30189
300020229;300020237;Aide à Domicile;Prestation en milieu ordinaire;Service autonomie aide (SAA);6303098.3;807994.0;SAD DARLIC VIVA SERVICES NIMES;SAD DARLIC VIVA SERVICES NIMES;;189;30;GARD;Personnes Agées (Sans Autre Indication);4.34224838959334;43.81863695656123;Personnes âgées;Aide et soins à domicile;30189
300000387;300020245;Aide à Domicile;Prestation en milieu ordinaire;Service autonomie aide (SAA);6321280.2;748625.4;SAAD LA PASSERELLE MAS CAVAILLAC;SAAD LA PASSERELLE MAS CAVAILLAC;0;350;30;GARD;Enfants, adolescents et jeunes majeurs ASE;3.6061422478576746;43.98884399431574;Personnes âgées;Aide et soins à domicile;30350
300000387;300020245;Aide à Domicile;Prestation en milieu ordinaire;Service autonomie aide (SAA);6321280.2;748625.4;SAAD LA PASSERELLE MAS CAVAILLAC;SAAD LA PASSERELLE MAS CAVAILLAC;0;350;30;GARD;Personnes Agées (Sans Autre Indication);3.6061422478576746;43.98884399431574;Personnes âgées;Aide et soins à domicile;30350
300000387;300020245;Aide à Domicile;Prestation en milieu ordinaire;Service autonomie aide (SAA);6321280.2;748625.4;SAAD LA PASSERELLE MAS CAVAILLAC;SAAD LA PASSERELLE MAS CAVAILLAC;0;350;30;GARD;Tous Types de Déficiences Pers.Handicap.(sans autre indic.);3.6061422478576746;43.98884399431574;Personnes âgées;Aide et soins à domicile;30350
300000387;300020252;Aide à Domicile;Prestation en milieu ordinaire;Service autonomie aide (SAA);6303871.9;808937.4;"SAAD DU PEYRON ""PASSERELLE PSY""";"SAAD DU PEYRON ""PASSERELLE PSY""";0;189;30;GARD;Tous Types de Déficiences Pers.Handicap.(sans autre indic.);4.354136413454725;43.82545258639609;Personnes âgées;Aide et soins à domicile;30189
920029329;300020419;Aide à Domicile;Prestation en milieu ordinaire;Service autonomie aide (SAA);6304468.0;809584.5;SAAD BIEN A LA MAISON;SAAD BIEN A LA MAISON;0;189;30;GARD;Personnes Agées (Sans Autre Indication);4.362306364699303;43.83071592734848;Personnes âgées;Aide et soins à domicile;30189
920029329;300020419;Aide à Domicile;Prestation en milieu ordinaire;Service autonomie aide (SAA);6304468.0;809584.5;SAAD BIEN A LA MAISON;SAAD BIEN A LA MAISON;0;189;30;GARD;Tous Types de Déficiences Pers.Handicap.(sans autre indic.);4.362306364699303;43.83071592734848;Personnes âgées;Aide et soins à domicile;30189
300020427;300020435;Aide à Domicile;Prestation en milieu ordinaire;Service autonomie aide (SAA);6324680.0;813236.4;SAAD RESIDENCE SERVICES VILLA SULLY;SAAD RESIDENCE SERVICES VILLA SULLY UZES;0;334;30;GARD;Tous Types de Déficiences Pers.Handicap.(sans autre indic.);4.412188940837888;44.01200822596159;Personnes âgées;Aide et soins à domicile;30334
300020427;300020435;Aide à Domicile;Prestation en milieu ordinaire;Service autonomie aide (SAA);6324680.0;813236.4;SAAD RESIDENCE SERVICES VILLA SULLY;SAAD RESIDENCE SERVICES VILLA SULLY UZES;0;334;30;GARD;Personnes Agées (Sans Autre Indication);4.412188940837888;44.01200822596159;Personnes âgées;Aide et soins à domicile;30334
750074338;300020864;Aide à Domicile;Prestation en milieu ordinaire;Service autonomie aide (SAA);6271160.5;792021.5;SAD LES JARDINS D'ACARDIE;SAD LES JARDINS D'ACARDIE;;133;30;GARD;Personnes Agées (Sans Autre Indication);4.138036920791889;43.53354998429849;Personnes âgées;Aide et soins à domicile;30133
750074338;300020864;Aide à Domicile;Prestation en milieu ordinaire;Service autonomie aide (SAA);6271160.5;792021.5;SAD LES JARDINS D'ACARDIE;SAD LES JARDINS D'ACARDIE;0;133;30;GARD;Familles en Difficulté ou sans Logement;4.138036920791889;43.53354998429849;Personnes âgées;Aide et soins à domicile;30133
750074338;300020864;Aide à Domicile;Prestation en milieu ordinaire;Service autonomie aide (SAA);6271160.5;792021.5;SAD LES JARDINS D'ACARDIE;SAD LES JARDINS D'ACARDIE;;133;30;GARD;Tous Types de Déficiences Pers.Handicap.(sans autre indic.);4.138036920791889;43.53354998429849;Personnes âgées;Aide et soins à domicile;30133
340025816;300020914;Aide à Domicile;Prestation en milieu ordinaire;Service autonomie aide (SAA);6298902.9;796771.8;"SAAD ""O2"" CALVISSON";"SAAD ""O2"" CALVISSON";0;062;30;GARD;Tous Types de Déficiences Pers.Handicap.(sans autre indic.);4.201997715457401;43.78251502904871;Personnes âgées;Aide et soins à domicile;30062
340025816;300020914;Aide à Domicile;Prestation en milieu ordinaire;Service autonomie aide (SAA);6298902.9;796771.8;"SAAD ""O2"" CALVISSON";"SAAD ""O2"" CALVISSON";0;062;30;GARD;Familles en Difficulté ou sans Logement;4.201997715457401;43.78251502904871;Personnes âgées;Aide et soins à domicile;30062
340025816;300020914;Aide à Domicile;Prestation en milieu ordinaire;Service autonomie aide (SAA);6298902.9;796771.8;"SAAD ""O2"" CALVISSON";"SAAD ""O2"" CALVISSON";0;062;30;GARD;Personnes Agées (Sans Autre Indication);4.201997715457401;43.78251502904871;Personnes âgées;Aide et soins à domicile;30062
920028263;300021078;Aide à Domicile;Prestation en milieu ordinaire;Service autonomie aide (SAA);6304434.9;809592.2;SAAD DOMUSVI DOMICILE;SAAD DOMUSVI DOMICILE;;189;30;GARD;Personnes Agées (Sans Autre Indication);4.36239496979159;43.83041690940549;Personnes âgées;Aide et soins à domicile;30189
920028263;300021078;Aide à Domicile;Prestation en milieu ordinaire;Service autonomie aide (SAA);6304434.9;809592.2;SAAD DOMUSVI DOMICILE;SAAD DOMUSVI DOMICILE;;189;30;GARD;Familles en Difficulté ou sans Logement;4.36239496979159;43.83041690940549;Personnes âgées;Aide et soins à domicile;30189
920028263;300021078;Aide à Domicile;Prestation en milieu ordinaire;Service autonomie aide (SAA);6304434.9;809592.2;SAAD DOMUSVI DOMICILE;SAAD DOMUSVI DOMICILE;;189;30;GARD;Tous Types de Déficiences Pers.Handicap.(sans autre indic.);4.36239496979159;43.83041690940549;Personnes âgées;Aide et soins à domicile;30189
130048531;300021102;Aide à Domicile;Prestation en milieu ordinaire;Service autonomie aide (SAA);6301982.8;832564.1;SAAD AIDADOMI BEAUCAIRE;SAAD AIDADOMI BEAUCAIRE;0;032;30;GARD;Tous Types de Déficiences Pers.Handicap.(sans autre indic.);4.647258519214987;43.80441524093343;Personnes âgées;Aide et soins à domicile;30032
130048531;300021102;Aide à Domicile;Prestation en milieu ordinaire;Service autonomie aide (SAA);6301982.8;832564.1;SAAD AIDADOMI BEAUCAIRE;SAAD AIDADOMI BEAUCAIRE;0;032;30;GARD;Personnes Agées (Sans Autre Indication);4.647258519214987;43.80441524093343;Personnes âgées;Aide et soins à domicile;30032
260024088;300021128;Aide à Domicile;Prestation en milieu ordinaire;Service autonomie aide (SAA);6305101.3;809016.0;SAA RESEAU ALOIS SERVICE 30;SAA RESEAU ALOIS SERVICE 30;;189;30;GARD;Familles en Difficulté ou sans Logement;4.355375537671608;43.836502193848084;Personnes âgées;Aide et soins à domicile;30189
260024088;300021128;Aide à Domicile;Prestation en milieu ordinaire;Service autonomie aide (SAA);6305101.3;809016.0;SAA RESEAU ALOIS SERVICE 30;SAA RESEAU ALOIS SERVICE 30;;189;30;GARD;Personnes Agées (Sans Autre Indication);4.355375537671608;43.836502193848084;Personnes âgées;Aide et soins à domicile;30189
260024088;300021128;Aide à Domicile;Prestation en milieu ordinaire;Service autonomie aide (SAA);6305101.3;809016.0;SAA RESEAU ALOIS SERVICE 30;SAA RESEAU ALOIS SERVICE 30;;189;30;GARD;Tous Types de Déficiences Pers.Handicap.(sans autre indic.);4.355375537671608;43.836502193848084;Personnes âgées;Aide et soins à domicile;30189
300021250;300021268;Aide à Domicile;Prestation en milieu ordinaire;Service autonomie aide (SAA);6275120.3;796447.7;SAAD AIDE A DOMICILE LANGUEDOCIENNE;SAAD AIDE A DOMICILE LANGUEDOCIENNE;0;003;30;GARD;Tous Types de Déficiences Pers.Handicap.(sans autre indic.);4.19350807052675;43.568585812729076;Personnes âgées;Aide et soins à domicile;30003
300021250;300021268;Aide à Domicile;Prestation en milieu ordinaire;Service autonomie aide (SAA);6275120.3;796447.7;SAAD AIDE A DOMICILE LANGUEDOCIENNE;SAAD AIDE A DOMICILE LANGUEDOCIENNE;0;003;30;GARD;Personnes Agées (Sans Autre Indication);4.19350807052675;43.568585812729076;Personnes âgées;Aide et soins à domicile;30003
300021250;300021268;Aide à Domicile;Prestation en milieu ordinaire;Service autonomie aide (SAA);6275120.3;796447.7;SAAD AIDE A DOMICILE LANGUEDOCIENNE;SAAD AIDE A DOMICILE LANGUEDOCIENNE;0;003;30;GARD;Familles en Difficulté ou sans Logement;4.19350807052675;43.568585812729076;Personnes âgées;Aide et soins à domicile;30003
840021372;300021300;Aide à Domicile;Prestation en milieu ordinaire;Service autonomie aide (SAA);6341684.1;829845.5;SAAD ADISPO SERVICES DESTIA;SAAD ADISPO SERVICES DESTIA;;028;30;GARD;Tous Types de Déficiences Pers.Handicap.(sans autre indic.);4.623628925781937;44.162149397448694;Personnes âgées;Aide et soins à domicile;30028
300018876;300021573;Aide à Domicile;Prestation en milieu ordinaire;Service autonomie aide (SAA);6328379.2;815510.2;SAD AGENCE RELAIS SERVICES;SAD AGENCE RELAIS SERVICES;;295;30;GARD;Tous Types de Déficiences Pers.Handicap.(sans autre indic.);4.441381649160257;44.04492603817045;Personnes âgées;Aide et soins à domicile;30295
300018876;300021573;Aide à Domicile;Prestation en milieu ordinaire;Service autonomie aide (SAA);6328379.2;815510.2;SAD AGENCE RELAIS SERVICES;SAD AGENCE RELAIS SERVICES;;295;30;GARD;Personnes Agées (Sans Autre Indication);4.441381649160257;44.04492603817045;Personnes âgées;Aide et soins à domicile;30295
300018876;300021573;Aide à Domicile;Prestation en milieu ordinaire;Service autonomie aide (SAA);6328379.2;815510.2;SAD AGENCE RELAIS SERVICES;SAD AGENCE RELAIS SERVICES;;295;30;GARD;Familles en Difficulté ou sans Logement;4.441381649160257;44.04492603817045;Personnes âgées;Aide et soins à domicile;30295
750062739;300021615;Aide à Domicile;Prestation en milieu ordinaire;Service autonomie aide (SAA);6306092.8;810079.4;SAD DOMITYS SERVICES SOPHIA;SAD DOMITYS SERVICES SOPHIA;;189;30;GARD;Personnes Agées (Sans Autre Indication);4.368807624136091;43.84525836374728;Personnes âgées;Aide et soins à domicile;30189
750062739;300021615;Aide à Domicile;Prestation en milieu ordinaire;Service autonomie aide (SAA);6306092.8;810079.4;SAD DOMITYS SERVICES SOPHIA;SAD DOMITYS SERVICES SOPHIA;;189;30;GARD;Tous Types de Déficiences Pers.Handicap.(sans autre indic.);4.368807624136091;43.84525836374728;Personnes âgées;Aide et soins à domicile;30189
750062739;300021631;Aide à Domicile;Prestation en milieu ordinaire;Service autonomie aide (SAA);6324418.6;813062.9;SAD DOMITYS REGALECIA;SAD DOMITYS REGALECIA;;334;30;GARD;Personnes Agées (Sans Autre Indication);4.409967451112173;44.009683913753875;Personnes âgées;Aide et soins à domicile;30334
750062739;300021631;Aide à Domicile;Prestation en milieu ordinaire;Service autonomie aide (SAA);6324418.6;813062.9;SAD DOMITYS REGALECIA;SAD DOMITYS REGALECIA;;334;30;GARD;Tous Types de Déficiences Pers.Handicap.(sans autre indic.);4.409967451112173;44.009683913753875;Personnes âgées;Aide et soins à domicile;30334
300019031;300021706;Aide à Domicile;Prestation en milieu ordinaire;Service autonomie aide (SAA);6335849.7;787768.4;SAD MONSERVICES ALES;SAD MONSERVICES ALES;;007;30;GARD;Tous Types de Déficiences Pers.Handicap.(sans autre indic.);4.096554510688585;44.11616676911688;Personnes âgées;Aide et soins à domicile;30007
300019031;300021706;Aide à Domicile;Prestation en milieu ordinaire;Service autonomie aide (SAA);6335849.7;787768.4;SAD MONSERVICES ALES;SAD MONSERVICES ALES;;007;30;GARD;Personnes Agées (Sans Autre Indication);4.096554510688585;44.11616676911688;Personnes âgées;Aide et soins à domicile;30007
750062739;300021722;Aide à Domicile;Prestation en milieu ordinaire;Service autonomie aide (SAA);6336250.5;785952.7;RESIDENCE SERVICES DOMITYS L'OSTAL;RESIDENCE SERVICES DOMITYS L'OSTAL;;007;30;GARD;Personnes Agées (Sans Autre Indication);4.073940576447457;44.11999842590513;Personnes âgées;Aide et soins à domicile;30007
750062739;300021722;Aide à Domicile;Prestation en milieu ordinaire;Service autonomie aide (SAA);6336250.5;785952.7;RESIDENCE SERVICES DOMITYS L'OSTAL;RESIDENCE SERVICES DOMITYS L'OSTAL;;007;30;GARD;Tous Types de Déficiences Pers.Handicap.(sans autre indic.);4.073940576447457;44.11999842590513;Personnes âgées;Aide et soins à domicile;30007
920029329;300022431;Aide à Domicile;Prestation en milieu ordinaire;Service autonomie aide (SAA);6342001.8;829661.7;SAD ONELA BIEN A LA MAISON;SAD ONELA BIEN A LA MAISON;;028;30;GARD;Personnes Agées (Sans Autre Indication);4.62141284145246;44.165042312213004;Personnes âgées;Aide et soins à domicile;30028
920029329;300022431;Aide à Domicile;Prestation en milieu ordinaire;Service autonomie aide (SAA);6342001.8;829661.7;SAD ONELA BIEN A LA MAISON;SAD ONELA BIEN A LA MAISON;;028;30;GARD;Tous Types de Déficiences Pers.Handicap.(sans autre indic.);4.62141284145246;44.165042312213004;Personnes âgées;Aide et soins à domicile;30028
300001294;300785888;Aide à Domicile;Prestation en milieu ordinaire;Service autonomie aide (SAA);6341651.8;829587.0;SAAD ADAR;SAAD ADAR;0;028;30;GARD;Personnes Agées (Sans Autre Indication);4.62038918180721;44.161906526130394;Personnes âgées;Aide et soins à domicile;30028
300001294;300785888;Aide à Domicile;Prestation en milieu ordinaire;Service autonomie aide (SAA);6341651.8;829587.0;SAAD ADAR;SAAD ADAR;0;028;30;GARD;Tous Types de Déficiences Pers.Handicap.(sans autre indic.);4.62038918180721;44.161906526130394;Personnes âgées;Aide et soins à domicile;30028
300784204;300785896;Aide à Domicile;Prestation en milieu ordinaire;Service autonomie aide (SAA);6302310.3;832332.6;SAAD CCAS BEAUCAIRE;SAAD CCAS BEAUCAIRE;0;032;30;GARD;Tous Types de Déficiences Pers.Handicap.(sans autre indic.);4.6444674429807264;43.807405146080555;Personnes âgées;Aide et soins à domicile;30032
300784204;300785896;Aide à Domicile;Prestation en milieu ordinaire;Service autonomie aide (SAA);6302310.3;832332.6;SAAD CCAS BEAUCAIRE;SAAD CCAS BEAUCAIRE;0;032;30;GARD;Personnes Agées (Sans Autre Indication);4.6444674429807264;43.807405146080555;Personnes âgées;Aide et soins à domicile;30032
310004759;310004809;Aide à Domicile;Prestation en milieu ordinaire;Service autonomie aide (SAA);6273619.9;577755.9;SAAD ADHAF;SAAD ADHAF;;446;31;HAUTE GARONNE;Personnes Agées (Sans Autre Indication);1.487695489913666;43.551111576084956;Personnes âgées;Aide et soins à domicile;31446
310004759;310004809;Aide à Domicile;Prestation en milieu ordinaire;Service autonomie aide (SAA);6273619.9;577755.9;SAAD ADHAF;SAAD ADHAF;;446;31;HAUTE GARONNE;Tous Types de Déficiences Pers.Handicap.(sans autre indic.);1.487695489913666;43.551111576084956;Personnes âgées;Aide et soins à domicile;31446
310788104;310004858;Aide à Domicile;Prestation en milieu ordinaire;Service autonomie aide (SAA);6284214.9;572514.4;SAAD RESILIENCE OCCITANIE;SAAD RESILIENCE OCCITANIE;;555;31;HAUTE GARONNE;Tous Types de Déficiences Pers.Handicap.(sans autre indic.);1.420246894348284;43.64549984714075;Personnes âgées;Aide et soins à domicile;31555
310788104;310004858;Aide à Domicile;Prestation en milieu ordinaire;Service autonomie aide (SAA);6284214.9;572514.4;SAAD RESILIENCE OCCITANIE;SAAD RESILIENCE OCCITANIE;;555;31;HAUTE GARONNE;Personnes Agées (Sans Autre Indication);1.420246894348284;43.64549984714075;Personnes âgées;Aide et soins à domicile;31555
310788104;310004858;Aide à Domicile;Prestation en milieu ordinaire;Service autonomie aide (SAA);6284214.9;572514.4;SAAD RESILIENCE OCCITANIE;SAAD RESILIENCE OCCITANIE;;555;31;HAUTE GARONNE;Familles en Difficulté ou sans Logement;1.420246894348284;43.64549984714075;Personnes âgées;Aide et soins à domicile;31555
310005509;310005558;Aide à Domicile;Prestation en milieu ordinaire;Service autonomie aide (SAA);6248491.5;562626.1;SAAD LA VIE EST BELLE;SAAD LA VIE EST BELLE;;517;31;HAUTE GARONNE;Tous Types de Déficiences Pers.Handicap.(sans autre indic.);1.3072395366575569;43.32232589074384;Personnes âgées;Aide et soins à domicile;31517
310005509;310005558;Aide à Domicile;Prestation en milieu ordinaire;Service autonomie aide (SAA);6248491.5;562626.1;SAAD LA VIE EST BELLE;SAAD LA VIE EST BELLE;;517;31;HAUTE GARONNE;Personnes Agées (Sans Autre Indication);1.3072395366575569;43.32232589074384;Personnes âgées;Aide et soins à domicile;31517
310005798;310005848;Aide à Domicile;Prestation en milieu ordinaire;Service autonomie aide (SAA);6270663.2;565829.7;SAAD APSD ADHAP;SAAD APSD ADHAP;0;588;31;HAUTE GARONNE;Tous Types de Déficiences Pers.Handicap.(sans autre indic.);1.3409641613423602;43.52236014678461;Personnes âgées;Aide et soins à domicile;31588
310005798;310005848;Aide à Domicile;Prestation en milieu ordinaire;Service autonomie aide (SAA);6270663.2;565829.7;SAAD APSD ADHAP;SAAD APSD ADHAP;0;588;31;HAUTE GARONNE;Personnes Agées (Sans Autre Indication);1.3409641613423602;43.52236014678461;Personnes âgées;Aide et soins à domicile;31588
310008628;310008669;Aide à Domicile;Prestation en milieu ordinaire;Service autonomie aide (SAA);6282031.1;573592.1;SAD CARPE DIEM PREMIUM;SAD CARPE DIEM PREMIUM;0;555;31;HAUTE GARONNE;Personnes Agées (Sans Autre Indication);1.434134385611476;43.62604735840879;Personnes âgées;Aide et soins à domicile;31555
